daily_screen_time,distraction_frequency,mood_score,goal_alignment_score,task_completion_rate,time_of_day,hour_of_session,distraction_risk
12.793540519363853,21,10,0.5973123783307118,0.6215073111380841,0,15.487670000102803,1
8.91313834910147,11,10,0.3936355202774421,0.03879945472888746,21,10.017291064813117,0
9.318259611347916,23,6,0.4734356593750214,0.18677252823112933,19,7.141122272239926,0
7.985574257019695,46,8,0.8545473932021803,0.8312458050899425,0,21.904824248570648,0
2.355867774417333,39,8,0.34000438605989214,0.7667683563383357,8,4.62726707223856,0
3.5104799779062623,37,9,0.8696496848121713,0.3506426914571469,11,9.344832249153614,0
2.4400085996142797,9,8,0.08813443097669149,0.3768106277742125,3,22.56748322226604,0
10.909745757692926,34,2,0.7767984372086307,0.5335544335535795,21,10.250557508089017,1
6.400983735068573,50,10,0.8475476330547363,0.0002410046851345493,12,13.312648455529388,0
9.119989676305838,48,1,0.18181765283733875,0.24124433603802786,6,1.9280847976677018,1
14.705930634965302,31,10,0.43034653237220044,0.20823180860821444,7,18.963993285443095,1
5.490091208084249,6,2,0.16549977466365562,0.25048294674976346,12,10.146210650117716,0
7.745360922498817,20,2,0.7066041289942178,0.8059058425334413,10,19.2123629903636,0
12.577715939602681,19,3,0.5353477680616567,0.27967385654644317,8,6.091143421343811,1
5.2031743168827145,25,10,0.635323346708321,0.19152132205014816,23,10.139490013473841,0
3.077718737603102,3,7,0.19648696695621115,0.5042634607930315,15,18.87717447276025,0
6.056520340792752,45,2,0.21174586205241952,0.8656450363727319,9,23.373066409047354,0
4.257098021556062,21,1,0.04149732550990637,0.24134970383749987,10,1.4310125852944529,1
15.015767132796023,14,6,0.3220675351957297,0.0785362427927987,11,19.4989482580537,1
13.313685313901837,39,9,0.559744661333675,0.3564047358496647,13,7.2165376230506455,1
10.867652591145928,20,3,0.8579349139973288,0.7476518245649778,18,13.217838741385732,0
14.200448262628047,14,6,0.6669274474586807,0.5506905446947946,11,6.96221435881795,0
13.251409076587603,21,3,0.43539632339975143,0.8167933695743474,17,14.722691341631766,1
4.611980824404502,27,1,0.9531201143941378,0.959592147609234,20,8.491267935455413,0
14.495825978859688,13,5,0.7192452005758319,0.792662476751617,16,8.006757383464356,0
9.55079138681911,26,10,0.93016520286255,0.6038030788437534,2,0.9105195104624526,0
13.304162172296875,40,4,0.5275879732721657,0.4933415880523805,0,3.527049741691477,1
14.545278198928905,39,7,0.2589042747931396,0.04006908634826667,18,22.00987677277149,1
6.452048649606095,27,6,0.052826686364721986,0.9843219788140413,3,23.958658292957914,1
3.5407269433874746,25,10,0.7260848514838505,0.3834811225750425,22,18.732493820870555,0
5.191092275587184,48,7,0.12130299800553412,0.1522282139168668,15,6.883502994563683,1
7.979509040767589,1,5,0.3027751282719672,0.6667088553964567,11,9.65868332264622,0
13.452206722914903,24,4,0.5324709078838974,0.28428828909545933,20,17.748082917745986,1
14.050228165588809,2,7,0.5644165877797477,0.5857782709310476,20,23.244325365196755,0
2.0973298274366696,7,7,0.600583196987136,0.5867679078445912,12,10.931308097504822,0
9.15046223608592,43,6,0.16625533034970064,0.44572982090286917,16,19.908537966920992,1
7.843754044082906,32,8,0.37973740482164875,0.8361186155450426,7,23.401654142369207,1
5.109509346590223,41,4,0.6171942271169667,0.26496706155544303,12,20.963356105344104,1
3.678115142671559,34,10,0.9698188646337847,0.44863259161773417,19,5.451593922511846,0
6.726612399650792,5,5,0.7276311376996887,0.5376921285909715,4,0.19276473301495045,0
15.200735854775267,38,4,0.9226037570939578,0.6636247207672996,17,11.809960929321964,1
6.524841048290574,22,1,0.762212058314177,0.7839718505055895,14,12.752659960686405,0
9.263068704407125,24,8,0.5917169688924004,0.39480728287825606,11,4.830008749228071,1
11.84226542453249,49,1,0.19202336913634455,0.646046944096596,16,6.832185406723624,1
7.090814433310116,42,5,0.666685651892513,0.15061095306851913,14,18.363675860365127,0
15.604949158093449,18,6,0.6233795659599071,0.9326481005424786,1,11.28833420911521,1
15.474262129189558,4,6,0.6024691704572664,0.38305880642100354,5,7.616498006406159,0
5.524952141555098,50,5,0.48978586798824075,0.7295214219764384,16,14.943024656686067,0
8.961479082493396,10,3,0.5286566039892756,0.020341081882177647,15,15.666234143427008,1
6.2122963374347755,11,5,0.33444252711810407,0.205187142904807,16,18.465498644179252,0
5.987766921284546,9,8,0.5193126926423032,0.487082544323578,19,3.7610230983100594,0
2.516417262963459,7,2,0.19755590567847825,0.8782524677323466,8,17.796414055847766,0
10.533900675718556,23,6,0.8051743973603768,0.5272551499506771,4,14.386281410650046,1
9.03750632520406,27,9,0.1857769546987078,0.929870482293879,22,1.381724767267131,1
2.720702517499851,40,8,0.08496628988946642,0.48379689658279634,0,18.658695078081866,0
5.90105049931256,35,8,0.43624602635715737,0.49044909673594994,5,9.193926751996441,0
14.715722403533151,36,8,0.6583074395060619,0.11974678850053189,23,7.929142423911301,1
5.353866469337614,20,7,0.43771682493354136,0.8026562441522198,13,10.753803637959225,0
4.028528209277123,7,8,0.2767541319513086,0.2469654124670625,16,8.308201855347097,0
8.852338643885883,8,6,0.5581711838904407,0.8996124893723151,18,8.118854213037817,0
15.79910635754841,46,2,0.34700233541219994,0.9108242203303961,0,19.393864024815013,1
5.388773801161006,14,2,0.9328676901266331,0.9433101118741497,0,2.9881261047766143,0
11.4098976636823,47,8,0.9226451396035721,0.52023048910309,12,23.294401628579006,0
12.662674614602047,45,1,0.5023718199720955,0.6770937847836443,13,13.318359464984239,1
5.326925615893595,39,6,0.3278839940182585,0.7785158800616635,5,4.39017596211151,0
12.195028880566035,17,6,0.7371324139566391,0.1310146186504656,5,3.149171590360476,0
7.148963858069545,41,4,0.03671294348306664,0.6009571949974972,0,14.196228771239582,1
10.852281628310113,19,10,0.47476900604365124,0.03429790130331167,13,15.191986652326271,0
10.869415950652526,5,3,0.33632339427033353,0.4975660833887259,2,1.2726185047154583,1
9.500845577046618,11,3,0.9205358851025547,0.1548426816202274,22,5.832045939090859,0
3.2640567807617162,1,1,0.012003027272682543,0.1829229259620847,9,19.091086109315214,0
13.694234938249332,6,3,0.5528148757183491,0.3650475666926015,18,1.190991065844612,0
6.490920909604302,15,4,0.740663581066626,0.432437166716503,18,20.522127933744866,0
4.611259145597959,2,5,0.48501798752404124,0.6231724245321872,18,15.795899436632006,0
2.570851981766695,44,3,0.08540303016272166,0.07442841843851566,22,10.426158224716914,1
10.272501204635386,2,6,0.9724613900279022,0.5036917612374446,3,8.31438837530198,0
11.485901065791953,26,5,0.5180104313760979,0.18262513025310112,19,0.4619751323734551,0
2.2322296049899863,49,3,0.6141862443190114,0.5739751750317419,18,19.805158698044234,0
9.169302816189933,42,6,0.23660978270750732,0.6374046122611835,9,3.4253244952449142,1
5.170940852771132,39,6,0.4834980851068038,0.5567092565528539,1,7.429007804690114,1
11.032419065732299,37,8,0.42914949195832186,0.7382955104783077,3,13.658567528707291,1
4.44113000606988,32,2,0.07489584200198374,0.3356092442409013,23,5.9038224017101015,1
11.673128333434523,27,1,0.10616035354746722,0.7651065916331309,5,11.931371130052831,1
7.414294848207524,0,4,0.8374725196187746,0.43276708170819367,6,19.424227889728854,0
15.114219842314283,7,7,0.23981995220659025,0.4841844983225968,15,11.292910434966597,1
3.9252932180439055,36,10,0.19495827149863054,0.6481021272610714,6,22.775456258870303,0
6.774928914703619,31,3,0.5049114512501393,0.01835838399922396,17,20.3400148890322,1
3.588629297368247,47,3,0.7687471313625129,0.6539942214202483,19,7.992941648721461,0
14.945710655899878,42,5,0.06194651857898792,0.6185851490721154,21,9.599090990014506,1
14.282750947333735,36,5,0.5768079196382558,0.3098471167532799,18,10.159841448540652,1
5.6111827880121785,3,10,0.11921044284057336,0.08579428489948948,8,15.028306870188352,0
11.239776644478507,29,3,0.03646105082561846,0.09093544991304114,19,6.883097500524955,1
13.441110802817022,5,9,0.05274395216221739,0.9232237469852286,9,23.261979331740207,0
9.772811362392472,45,4,0.8341641082084413,0.6892793212258371,12,14.608421294484021,1
9.415108096984092,18,3,0.11797248362806156,0.1271026137707404,17,9.585639809787205,1
5.385932072606323,31,2,0.04515136441229195,0.35672316930890635,15,15.480235571797616,1
3.3034387492825887,8,10,0.4378998871429123,0.5924829939015964,21,9.489720252712985,0
14.561020611346574,11,9,0.8439934719420248,0.8355717050906487,16,19.627096343506054,0
14.605852800286627,10,4,0.26240837648930193,0.04366092871300853,21,13.628183053241312,0
10.863420401825751,45,3,0.4217126175259164,0.23663313147000886,12,1.0072920817456081,1
6.746417074681809,15,7,0.03992253256375122,0.88974899029538,11,4.242164818163058,0
6.888934044577253,0,8,0.4490785141348759,0.009165550183816484,9,20.759855352708833,0
12.163379504183352,44,2,0.5776130806371337,0.2013991027938874,0,13.509595832562958,1
14.559543639336079,20,7,0.5709070537521448,0.959024175972966,7,22.808243436333722,0
14.419209939711642,29,5,0.33242669217436516,0.6134018465221711,20,1.738135508656435,1
12.918257642006735,12,5,0.3155331806631355,0.26167136663750645,21,7.086255122063374,0
10.988443046160029,33,3,0.10662361893659789,0.0669910943958476,17,4.6450409577497425,1
3.177959509930684,3,5,0.3667983206462684,0.028191340447222157,1,13.292167013489669,0
4.262801997324592,27,2,0.09949466887296465,0.24474507963692727,15,9.187027945917825,1
14.57975863937911,37,4,0.7665959447120516,0.8814858195889105,11,3.7745648178334372,1
10.49000683523426,30,6,0.9662742977481859,0.4159136542975095,8,15.426045935029126,1
2.1287587226328153,26,1,0.9700744566667069,0.720333369165993,2,12.871160779132476,0
3.4206016001244492,4,10,0.8650710993753938,0.9182850353799578,21,6.593670031111223,0
11.289024767512782,24,4,0.6007921493396191,0.4080404616028166,20,11.514512586777066,1
2.0708621738470616,2,6,0.7008656972438799,0.19127737103739706,3,17.89771956098855,0
4.251312719844981,32,9,0.28520580268041407,0.5171179308569195,1,4.926520189215805,0
9.682273051132206,3,2,0.6307704201726206,0.9080836870598544,7,7.029737920841498,0
11.686532767697706,24,7,0.45564954943987745,0.8043744141377006,9,8.306663690258763,0
11.127457633036407,19,6,0.4820173397769325,0.06582984336315378,15,17.92143449282476,1
5.139770332447837,33,2,0.757776560375158,0.6925728000775818,22,20.32614238922177,1
11.970509098865502,25,8,0.28191835559725165,0.5718975224589538,10,9.033323914598661,1
5.3214872249552005,4,7,0.3180396116945199,0.9074631763464255,17,7.118900684014037,0
6.555595774229748,34,5,0.9246417911286366,0.12248141685029723,21,21.346722200440254,1
12.450879671652338,27,5,0.056224294850972245,0.5340361132046566,13,23.98475837262429,1
11.094860586661005,28,7,0.4856342984133404,0.8794626935118923,7,16.088487351883177,0
13.889127746918492,8,9,0.9128008004078617,0.410023786741743,22,23.75953475974034,0
11.206580492204807,37,9,0.610363007818157,0.48199491773286707,14,15.83919066724584,1
9.956320446696603,49,9,0.5464070742121321,0.0704606776669583,16,17.603046528187797,1
3.3114467495932947,5,6,0.2497441792293552,0.2781436404489108,20,9.327744037044328,0
7.148021242832069,18,10,0.34327548906444827,0.32450664916894734,17,10.391221127977284,0
5.712833147544156,43,6,0.8520484158046929,0.9451224487448869,5,3.4592559357454835,0
5.4158550073071705,10,3,0.5592181317684581,0.28266736054115904,22,19.746000354362955,0
15.622147766534239,1,1,0.5147421937567799,0.460868735269652,13,22.3454167412928,0
7.503368145334646,46,7,0.09957971354002892,0.6713044235642798,22,14.96251520865869,1
14.488651772479585,43,4,0.01602815645512312,0.1621833724078774,2,8.247535402689564,1
10.83594076396168,43,1,0.9636851886870491,0.4864423871418745,6,3.6963918089847905,0
13.127358249583079,8,8,0.37698616728684164,0.7385390394759076,14,6.3637495129275585,0
9.03691930347269,20,6,0.6032130620995043,0.866855213027066,20,6.129850100444239,0
10.076654384769027,23,6,0.07971507318728499,0.6262592746624267,23,14.724669219925755,1
8.895247713464094,33,2,0.6831142857230466,0.6690535153169479,15,22.680899168726505,0
4.733401829172623,21,1,0.9325667087059609,0.12628347258456896,15,1.158525286991555,0
12.114329613661074,2,2,0.5756652529974197,0.9457764972463472,7,0.024535190266751883,0
5.930813074171981,11,4,0.12611532237541057,0.13257407748448236,6,14.404366663543815,0
2.3404235300403538,27,2,0.5817215274734767,0.7746729371817983,5,6.817451089913166,0
11.03661214270035,29,1,0.7663472131046524,0.2648163217783188,1,21.133160216134968,1
4.479549511698686,25,7,0.40641653657401866,0.9335931437012516,21,7.854007389739608,0
15.1664201809408,47,8,0.8798377479414679,0.7199595393694795,12,6.953702412693343,0
15.355000078036223,20,6,0.6486829533573645,0.753813712978369,11,6.468254909239135,1
14.80810146308628,27,4,0.8992489182892025,0.21905917305988332,14,3.4764678544378587,1
7.182221803576222,25,6,0.6235053112473372,0.4430399766351608,8,13.956731382650654,0
2.216392631404144,32,3,0.13128797200482423,0.6178131945892864,1,4.03712645602104,1
14.996459876228155,20,8,0.3096917111051891,0.7699736182066009,16,10.19114783496698,1
7.994578076442401,34,10,0.20179494825245692,0.10395937591238957,4,11.063329254135573,1
15.533167466611374,33,2,0.9088264977168623,0.9623653164545284,10,0.49180912507138697,1
15.49067967924954,40,5,0.7604000672874827,0.890220670554556,21,0.4033747157074199,0
13.942132376543041,50,1,0.676398368910006,0.27034859049558435,18,12.485104530163902,1
6.122284488974199,46,6,0.3009663196316217,0.822760243032332,23,16.704833573499172,1
7.391368200426953,17,2,0.18404477205021352,0.5183239230398234,6,22.611419574729712,0
13.915913401235997,10,4,0.7564510879889118,0.46180648156201864,1,4.2988628197669225,1
6.4369080721878875,22,6,0.47415794587907967,0.3144341058114054,15,2.4782114264659816,0
4.372898453605295,47,10,0.22578955215062912,0.5809685866315925,11,1.2501097662516223,0
9.795217674416902,21,8,0.6166219781652751,0.7298891177035978,22,10.464997989910806,0
15.106166838250934,16,8,0.040333852138451975,0.41093290496275825,14,14.955536816062965,1
11.744417153449621,4,6,0.3261702541282535,0.6292191930082921,0,20.173280562030342,0
9.98085638125111,43,4,0.46855699459113465,0.6993129211553037,12,16.383477175035154,1
3.3604709127907597,10,8,0.14795833410940584,0.7111218170152859,22,5.000658937796576,0
10.610101173788376,29,8,0.9846544775908396,0.05196609813118025,5,11.082488793510695,0
15.860753901459686,14,10,0.20909736458961425,0.8597478056850669,12,21.848312311407728,0
3.9611762133113366,26,1,0.13035313004326554,0.45825331476504794,17,7.841785499456909,0
9.256615133092314,34,4,0.2035348738868964,0.26241608169621444,2,11.969528762206355,1
14.283223006991376,32,4,0.7690611331597242,0.2417645074796816,0,23.00556803144872,1
12.370760648558862,19,7,0.4255056592718428,0.48301411284395046,14,17.632992133768745,1
11.758220373933751,15,7,0.565415939752538,0.8868315394689592,12,17.945769255400606,0
11.83477717581953,33,8,0.021009156986360744,0.3783475816826469,4,6.056016105917463,1
7.032876117076572,1,5,0.034431308573314556,0.7497257467835433,12,9.952754839323076,0
6.1102858197029075,34,7,0.44582554982701617,0.0968187309872186,21,1.976211914321321,0
13.33105617669919,39,8,0.8166552432016235,0.4760567021510618,4,14.55662080921281,1
13.34158752550853,27,9,0.8852388787075652,0.9916861403927356,18,2.48952394901986,0
14.139012460121451,46,3,0.08670656759564022,0.770437802792337,20,20.061829972942917,1
14.785367735790597,38,3,0.5383631021010228,0.210528488440613,23,19.549290888479923,1
9.158793584053129,5,4,0.9132296862792705,0.5014414736979107,17,12.806522426935429,0
9.021228125620794,8,5,0.38797275439788637,0.23362476364856655,20,3.3879847967287127,0
13.176132505534852,19,10,0.8295658314283686,0.40956092726250926,21,0.6138955966840358,0
11.099495030888711,0,1,0.1336956543994362,0.7800840237349648,9,19.121008021021737,0
11.827536281607847,7,7,0.9353944896677987,0.7712248152904037,23,14.403371597122245,0
13.141097372105415,22,9,0.7514233175313026,0.22810037790238513,7,17.0623112819492,0
14.460074785445928,2,8,0.9413343927869017,0.9222233181548601,14,7.291371017672822,0
6.731932195921502,3,5,0.6766172335525065,0.5925681827648268,20,12.227585708253947,0
7.258161336959216,24,4,0.363403931999427,0.3799242909620145,19,17.93218009295161,0
3.315747157772166,46,7,0.9381811725247224,0.5019355807808606,22,11.101519399531188,0
10.095921973946435,37,5,0.2755667763091785,0.6050712534377437,21,14.433221346449542,1
2.503191833154389,14,7,0.33217252206173253,0.5598905318457854,3,18.953478283391096,0
8.518372253854443,20,1,0.7008084180017403,0.4864050355361782,1,5.165295486393092,1
9.597024885906073,34,1,0.7653162995253863,0.5049328040894001,23,1.5822933445795755,1
6.011577529795982,45,10,0.9294034838491538,0.17641191042788618,5,12.763764259459323,0
10.27166564796615,13,3,0.2048024090562095,0.8127329043046794,2,1.4910184972822975,1
2.427003499146692,35,2,0.797998035219224,0.5417603199410154,6,18.397375064802077,0
2.522874642489002,11,2,0.7385460533969634,0.1310798617047031,9,17.261074743210926,0
13.516407849235215,16,7,0.06379455625359787,0.7661571015827779,22,21.161104115167127,1
7.04266897975768,38,10,0.38722314121020696,0.9324439783773508,5,15.349490352815053,0
3.778847177126387,8,2,0.2827654570600986,0.9473068992369621,15,1.6127416980569702,0
9.311405640767262,34,4,0.3044904243540304,0.36901773241117275,1,6.075651011750818,1
12.779909743380552,12,2,0.9829468795547008,0.13551687356075404,23,19.390364269505262,1
5.021494384955805,14,6,0.6427774134799279,0.5183996266330652,16,4.011178015526106,0
10.720466661466004,17,8,0.7176761577934996,0.11260922934922069,12,16.763531227557298,1
3.194864509912752,50,10,0.9766176373150092,0.9339874185126172,0,18.726223942091472,0
2.7235440963605075,32,4,0.3772017824576387,0.183579627355146,5,7.922683148525787,0
9.438964841954071,5,5,0.8018401684528059,0.2527658599511641,4,7.735139361669804,0
9.568891702541492,26,4,0.43453096330449537,0.40663652688497043,12,13.387264349019524,1
10.924018620974891,22,3,0.8695336718149798,0.3831644685591258,22,20.670871986114328,0
12.165278672117262,26,5,0.18065754131130318,0.794662892397889,17,5.373748845923533,1
15.661929112475484,33,9,0.9476861770642796,0.45631682055096234,11,22.590196705017664,1
9.228204876216735,45,8,0.21877170841087967,0.1707682600033369,6,14.378848435682597,1
6.521390621177444,37,8,0.3262205069809315,0.2672098954860741,14,23.811035312454628,0
13.132606726761852,13,8,0.7561922341067805,0.509113385187522,2,2.1507293758877433,1
5.791651517669039,35,8,0.3937551415654067,0.1474539174261349,15,3.0374912761622177,1
8.145599889878905,7,7,0.6082113767664467,0.6116556756460141,0,19.839403289123585,0
3.0983893387917236,34,8,0.4445735010694285,0.5657473065511459,15,20.75414149449238,0
2.354910407816405,18,8,0.7423699370897818,0.7147023163822577,23,10.691008520902415,0
15.47707780549095,29,8,0.22833125236861085,0.9377046153793677,11,17.137708227416038,1
13.703721687170882,13,10,0.05845798723687701,0.9122545611011557,18,20.821374898692923,0
11.743638885311771,19,7,0.29992939747306624,0.9460756180688313,7,1.0350669172518883,0
7.725341221799779,48,1,0.47430866486843026,0.24471559702370094,22,13.774810151838206,1
4.426120480991841,24,4,0.16802005219267857,0.13156530663935462,11,20.48353599663575,1
4.190118597395204,39,4,0.3547972896563887,0.3022767004964485,14,9.555718670034599,0
5.503400574304335,23,5,0.3999830182935685,0.8950851727663146,1,7.257206546698245,1
9.689173305885687,13,10,0.05739184368827355,0.9720534746234882,16,19.0969604422761,1
12.004342917800873,25,6,0.5833072481842045,0.859324951070476,6,8.058878004068069,0
11.242763274048238,37,4,0.8843434279712875,0.1100177211275436,12,0.07618315642807705,1
5.919074557243199,22,2,0.15174291295305242,0.9474279980597932,0,23.029742103097576,1
15.368113929284718,21,6,0.597808013401514,0.423358027350786,5,14.210957672424444,1
12.33055683374076,47,8,0.6647392049108463,0.009310290762353679,12,19.66843004904171,1
9.76095673515961,18,8,0.41933468041928834,0.4423937407481936,10,19.80723749622515,0
10.56409044728093,45,7,0.70109758736427,0.04606916967546759,9,1.5938500889455876,1
7.8744008739890585,50,6,0.41073154349101204,0.5438779211611176,15,4.100644785275155,1
